FA,AR,CH,WA,RO,WI,WWRN,WWRS,SH,OR,CL
250,0.33,3.5,1.77,0.43,2.66,90,90,0.0,180,141.7956825
200,0.25,2.5,2.65,1.72,1.76,10,30,0.5,0,77.85559855
150,0.25,3.5,1.57,2.67,1.76,50,10,0.0,90,92.30231568
200,0.25,3.5,1.57,1.72,1.76,10,10,0.0,0,91.95878586
200,0.5,4.0,0.74,2.67,1.76,70,70,0.0,0,126.9891811
200,1.0,4.0,1.57,1.72,4.23,90,50,0.0,270,201.1917815
200,0.25,3.0,1.24,0.49,4.23,50,50,1.8,90,93.07492146
250,0.33,3.5,1.57,0.2,4.23,50,70,0.5,90,124.7483332
250,0.25,3.0,1.77,2.74,1.76,30,10,4.0,0,79.27860746
200,0.25,3.0,1.77,1.72,4.23,10,10,0.5,0,78.2718534
200,0.66,3.0,2.65,2.67,4.23,90,90,0.0,270,207.2513436
150,0.33,2.5,0.29,2.67,1.76,10,30,0.0,0,74.32939297
150,0.25,2.5,0.34,0.2,1.76,10,10,4.0,0,64.404
200,0.33,3.0,0.29,0.29,2.66,10,10,2.0,0,68.48733384
150,0.33,2.5,2.65,0.43,4.23,10,70,0.5,90,90.47400615
150,0.66,2.5,1.57,1.72,1.76,50,50,0.0,180,105.6133489
250,0.25,2.5,2.5,0.29,2.66,10,30,2.0,90,78.70405101
250,0.33,2.5,2.65,0.2,2.66,10,10,1.0,0,76.42323544
200,0.33,3.0,1.57,0.43,1.76,70,30,1.0,0,85.85854726
200,0.66,2.5,0.34,2.67,1.76,50,10,2.0,0,80.69251305
225,0.25,2.5,0.29,0.2,1.76,10,10,4.0,0,64.6736
200,0.5,3.0,1.77,1.72,2.66,70,70,0.0,0,125.0571519
150,0.25,2.5,2.65,2.74,2.66,10,30,1.0,0,78.21115237
200,0.5,2.5,2.5,2.74,1.76,10,10,0.5,180,80.07197779
200,0.5,3.5,2.65,1.72,4.23,50,70,0.5,270,134.588016
200,0.25,3.0,1.77,1.72,4.23,10,10,0.0,0,80.99167828
150,0.25,3.0,2.65,2.74,1.76,50,70,0.0,0,94.3428473
250,0.66,2.5,0.34,1.72,1.76,30,10,3.0,90,78.29688783
150,0.66,3.0,1.24,0.49,4.23,50,50,1.0,15,111.0358636
150,0.5,2.5,0.34,1.72,2.66,10,10,1.0,270,71.35988998
200,0.33,3.0,2.5,0.43,1.76,10,10,1.0,270,80.5363889
200,0.5,4.0,2.65,1.72,4.23,90,70,0.5,0,143.3294204
200,0.25,2.5,1.77,1.72,1.76,10,10,4.0,0,73.10508664
150,0.25,2.6,1.24,0.49,4.23,50,50,1.0,90,87.16650043
150,0.33,3.0,0.29,2.67,1.76,10,10,2.0,0,70.31085937
150,0.66,2.5,0.29,2.67,1.76,10,10,2.0,0,72.23656731
200,0.25,4.0,1.77,2.67,5.77,50,90,0.0,90,159.1005617
200,0.5,2.5,2.5,2.74,1.76,50,10,1.0,0,83.26415267
200,0.66,3.0,1.57,0.29,1.76,10,10,3.0,90,85.76859892
200,0.66,3.5,0.29,0.29,1.76,10,10,2.0,0,74.12483976
250,0.66,4.0,1.57,1.72,1.76,90,50,0.0,0,165.9265906
150,1.0,3.5,1.77,1.72,1.76,50,10,0.5,0,95.8698971
250,0.5,2.5,1.57,2.74,1.76,10,10,0.0,90,84.48987779
150,0.25,3.0,0.86,2.74,4.23,70,30,3.0,180,87.02549793
150,0.66,3.0,1.77,2.67,4.23,10,30,1.0,180,95.92178877
250,0.33,3.0,1.77,2.67,1.76,50,30,0.0,90,103.098598
150,0.66,2.5,1.57,1.72,4.23,10,70,0.0,0,112.3523424
200,0.66,3.5,1.57,1.72,1.76,10,70,0.5,0,115.3904794
200,0.25,2.5,1.77,2.67,1.76,10,30,0.5,0,76.707648
250,0.33,2.5,2.5,2.74,1.76,10,10,1.0,0,78.44595263
150,1.0,3.5,0.74,0.2,1.76,70,70,3.0,180,100.9859088
150,1.0,2.5,0.34,2.74,1.76,30,10,4.0,90,74.71225141
200,0.33,2.5,1.57,2.74,1.76,30,50,0.5,0,82.61698363
250,1.0,3.5,0.34,2.67,2.66,50,50,0.0,90,161.3305133
250,0.5,4.0,1.77,1.72,4.23,90,30,0.0,90,165.3844266
200,1.0,4.0,1.57,2.67,5.77,50,50,0.0,0,169.1465258
200,0.5,3.5,2.5,0.2,1.76,10,10,4.0,0,82.73723325
200,1.0,2.5,2.65,0.2,2.66,30,10,2.0,90,87.9445
150,1.0,2.5,0.29,2.74,2.66,10,10,0.5,90,74.97416031
200,0.5,4.0,0.34,2.67,4.23,90,50,0.0,90,167.2591785
250,0.66,3.5,1.77,0.29,5.77,70,50,0.0,90,214.4627278
200,0.5,3.0,2.65,0.29,2.66,10,10,4.0,270,83.67621377
250,0.25,2.5,0.29,2.74,4.23,10,10,0.0,90,75.25909488
150,0.5,3.5,1.77,2.67,2.66,10,30,0.0,0,94.91849782
200,0.33,3.5,2.5,1.72,2.66,10,50,0.5,0,96.38025536
200,0.66,3.5,2.65,1.72,5.77,90,70,0.5,270,198.2619616
250,0.33,2.5,2.65,0.29,2.66,10,10,2.0,90,78.02194675
250,0.66,3.5,1.77,2.67,2.66,90,90,0.5,90,202.2776571
200,0.25,4.0,1.77,2.74,4.23,90,70,0.0,90,155.2070025
250,0.25,2.5,2.65,0.2,2.66,10,10,4.0,0,74.15190266
150,0.25,2.5,1.77,2.67,1.76,10,10,1.0,180,73.18017896
150,0.5,2.5,2.5,1.72,1.76,10,70,0.0,0,89.66205163
150,1.0,3.0,0.29,2.67,2.66,30,10,4.0,90,80.1365237
250,0.25,3.0,1.57,1.72,5.77,30,70,0.5,180,104.0056988
150,0.5,2.5,2.65,1.72,1.76,10,30,0.0,0,83.78192596
150,0.25,3.0,2.65,1.72,1.76,50,30,0.0,90,93.63873462
250,0.5,3.5,2.5,1.72,5.77,70,70,0.0,0,161.0319258
250,1.0,3.5,2.65,1.72,5.77,70,90,0.0,270,233.446398
200,0.5,2.5,2.5,0.2,1.76,30,10,2.0,90,79.08088105
200,0.25,3.0,1.77,1.72,5.77,90,70,0.0,0,127.9684725
200,0.33,4.0,1.57,1.72,2.66,70,70,0.0,270,151.8738746
250,0.5,4.0,2.5,1.72,5.77,90,50,0.0,0,172.7852895
250,0.66,3.5,2.5,1.72,5.77,70,90,0.0,180,218.5069523
250,0.33,2.5,0.29,0.29,1.76,10,30,2.0,180,69.29948706
150,1.0,2.5,2.5,2.67,2.66,50,50,0.0,180,113.1763568
250,0.25,3.5,0.29,0.29,1.76,10,10,0.0,90,73.30432932
200,1.0,3.5,1.77,1.72,4.23,30,70,0.0,180,144.3687278
200,0.25,2.5,1.77,1.72,5.77,70,90,0.0,90,127.7096063
200,0.66,2.5,1.57,2.74,1.76,10,30,0.5,90,93.43425919
250,1.0,3.5,2.65,0.2,5.77,70,90,0.0,90,229.3606867
150,0.66,2.5,1.77,2.67,1.76,50,50,0.5,0,96.62925757
200,0.33,4.0,1.57,2.67,5.77,70,70,0.5,270,151.9229092
200,0.33,4.0,2.5,1.72,4.23,50,50,0.0,0,125.2900047
150,0.33,2.5,1.77,0.29,1.76,30,10,2.0,90,73.56080574
200,1.0,2.5,2.5,2.67,1.76,30,70,2.0,0,92.39292662
150,0.66,2.5,1.57,2.74,2.66,30,10,1.0,0,86.11744602
200,0.33,4.0,1.77,1.72,5.77,90,70,0.5,0,142.7708287
250,0.66,4.0,1.57,2.67,4.23,70,90,0.0,180,218.0408999
250,0.25,3.0,1.77,0.29,2.66,10,30,4.0,90,80.20421232
200,0.25,2.5,0.34,1.72,1.76,30,30,0.5,0,74.29297118
250,1.0,3.0,0.29,0.2,1.76,10,30,2.0,0,77.58296164
150,0.33,2.5,2.65,0.29,2.66,10,30,3.0,0,75.77971151
250,0.5,2.5,2.65,1.72,2.66,10,10,2.0,90,83.38384388
200,0.5,4.0,2.5,2.67,2.66,90,90,0.0,270,189.2390376
150,0.5,2.5,1.77,1.72,1.76,50,70,0.0,90,102.8828958
200,0.66,3.5,1.77,1.72,5.77,30,70,0.0,270,191.409575
200,0.66,2.5,2.5,1.72,2.66,50,10,1.0,90,100.6819838
200,0.66,4.0,2.65,1.72,4.23,90,70,0.0,180,202.6406546
200,0.33,4.0,2.65,0.29,5.77,90,90,0.0,270,189.2944983
150,0.5,3.0,0.74,1.72,2.66,30,10,0.0,90,89.50694467
150,0.5,3.5,1.77,2.74,2.66,10,10,0.0,0,87.70169344
250,0.66,3.0,1.57,1.72,2.66,70,50,0.0,0,153.7798138
250,0.25,3.5,1.57,2.74,5.77,30,70,0.5,90,122.2855175
200,0.25,3.0,0.74,0.29,2.66,50,10,0.0,180,85.22021779
200,0.33,3.0,0.29,0.29,2.66,30,10,0.5,0,74.38874522
150,0.33,2.5,1.57,2.67,4.23,10,10,1.0,0,74.8991549
200,1.0,3.5,1.57,1.72,2.66,90,50,0.0,0,155.5894615
150,0.66,2.5,1.77,2.74,1.76,30,50,0.5,0,91.98346696
250,0.25,3.5,1.77,2.74,4.23,50,90,0.0,0,128.1022185
150,1.0,3.0,1.57,2.67,2.66,10,10,1.0,0,84.27307427
150,0.5,2.5,1.57,2.67,2.66,30,90,0.0,0,103.963063
200,0.33,4.0,1.77,1.72,5.77,30,70,0.0,180,133.1674635
250,0.25,2.5,0.29,0.29,1.76,10,30,1.0,90,70.13375405
150,0.25,2.5,1.57,1.72,1.76,10,10,0.0,0,73.90816443
250,0.66,4.0,1.77,2.67,4.23,90,90,0.5,0,199.2159736
200,1.0,2.5,2.65,0.2,1.76,30,30,0.0,180,96.4465
250,0.66,2.5,0.29,0.2,2.66,10,10,2.0,0,71.59514438
150,0.33,2.5,0.74,2.74,1.76,10,30,0.5,0,73.97245633
150,0.5,2.5,0.29,0.2,2.66,10,10,2.0,180,66.47485734
200,0.5,2.5,1.57,0.2,1.76,10,50,3.0,0,76.55117525
150,0.5,2.5,2.65,1.72,1.76,10,30,0.5,90,83.21068789
200,0.5,2.5,0.29,0.2,1.76,50,10,1.0,0,72.37296883
200,0.33,2.5,1.77,1.72,1.76,30,10,4.0,180,75.53870673
150,0.5,3.5,1.77,0.2,4.23,30,50,0.5,90,108.2397551
250,1.0,3.5,2.65,1.72,5.77,90,90,0.0,90,244.5090637
200,0.33,2.5,1.57,1.72,1.76,30,10,2.0,270,77.02174087
150,0.5,3.0,2.5,2.67,5.77,50,30,2.0,0,96.8349
250,1.0,3.5,0.29,2.74,2.66,50,70,0.0,90,176.9316101
200,0.25,3.5,1.77,2.67,5.77,90,70,0.0,270,156.3181451
250,0.33,2.5,0.29,0.43,2.66,70,70,3.0,90,90.08018324
200,1.0,3.5,1.57,2.74,1.76,30,90,0.0,0,129.9050391
150,0.5,2.5,1.57,2.67,2.66,50,30,0.5,0,87.0727382
250,0.25,2.5,2.65,2.67,1.76,30,10,0.0,90,86.55811934
250,0.66,4.0,1.57,1.72,5.77,50,50,0.0,0,194.1066436
200,1.0,2.5,2.5,0.43,1.76,30,10,0.0,90,97.71160733
250,0.33,3.5,1.57,2.74,4.23,30,90,0.0,0,127.7573453
150,0.5,2.5,2.5,1.72,2.66,30,30,0.0,0,96.98558309
150,1.0,2.5,2.5,2.67,2.66,10,50,0.5,90,99.98441527
200,1.0,3.0,1.77,1.72,4.23,70,70,0.0,0,149.3026193
150,0.25,3.0,2.5,2.67,5.77,50,30,0.5,135,95.845
250,1.0,3.0,0.86,0.29,1.76,50,50,1.0,90,107.4845528
200,1.0,3.0,2.5,0.2,2.66,10,10,0.5,90,92.9006
250,1.0,2.5,2.65,2.74,2.66,10,10,2.0,0,88.25856909
150,0.66,3.0,1.77,2.67,1.76,10,10,3.0,90,87.35344338
250,0.25,3.0,2.65,0.29,1.76,10,30,0.0,0,84.4884486
200,0.33,3.0,0.29,0.29,1.76,30,10,3.0,270,71.12131598
200,0.5,3.0,2.5,0.2,5.77,50,30,0.5,0,102.1288
250,0.33,2.5,2.65,0.2,1.76,30,10,3.0,90,77.72056665
200,0.25,4.0,2.65,0.49,5.77,90,90,0.0,270,177.8371
250,1.0,2.5,0.74,1.72,1.76,30,10,2.0,90,80.71379913
250,0.66,3.0,1.57,0.2,5.77,70,50,0.0,90,192.4818081
250,0.33,3.0,2.5,0.43,1.76,10,10,3.0,0,78.82674092
250,0.25,3.5,1.57,1.72,4.23,50,90,0.0,180,127.5816692
150,0.66,2.5,0.97,0.29,2.66,50,70,1.0,90,109.1401079
150,1.0,3.0,2.5,2.67,5.77,50,50,0.5,0,120.561
250,0.5,2.5,1.77,1.72,2.66,30,30,0.0,90,102.8449121
250,0.33,3.5,1.77,0.43,4.23,30,90,0.0,90,139.8675984
250,0.33,3.0,2.65,2.74,2.66,10,10,2.0,90,85.41717479
150,0.5,2.5,1.57,1.72,1.76,30,10,3.0,0,75.80104132
250,0.25,4.0,1.77,2.67,5.77,70,70,0.0,90,167.5224983
250,0.25,2.5,0.29,0.2,4.23,10,10,3.0,180,66.52122945
200,0.5,2.5,0.34,1.72,1.76,30,10,2.0,90,73.25447169
250,0.25,3.0,2.65,2.74,2.66,10,10,4.0,90,82.75394439
150,1.0,2.5,1.57,1.72,2.66,50,70,0.5,90,113.3048887
200,0.33,3.5,2.5,2.67,5.77,70,90,0.0,180,148.5907498
150,0.33,2.5,2.5,0.29,1.76,30,30,1.0,0,76.23414024
200,1.0,2.5,0.29,2.67,1.76,10,10,4.0,0,71.9499
200,0.5,2.5,2.5,1.72,4.23,10,10,3.0,0,79.86641998
150,0.33,3.0,1.57,1.72,5.77,30,30,0.0,90,102.0042062
200,0.25,2.5,2.65,0.29,1.76,10,10,0.5,90,75.12114841
250,0.25,4.0,1.57,2.67,4.23,30,70,0.0,90,134.6002017
200,0.5,3.0,2.65,1.72,1.76,50,30,0.5,90,98.2753325
250,0.33,3.0,2.5,0.2,1.76,10,10,1.0,0,78.54933056
250,0.5,3.5,0.34,2.74,1.76,10,10,0.0,180,78.94028598
200,0.25,3.5,2.5,2.67,4.23,50,90,0.0,90,136.645964
150,0.25,2.5,1.77,1.72,4.23,10,50,0.0,90,88.37651451
200,0.66,3.0,0.29,0.29,1.76,10,30,3.0,0,77.7005067
200,0.33,2.5,1.57,2.67,4.23,10,10,0.0,90,82.00754817
200,0.5,3.0,0.34,2.67,1.76,30,10,2.0,90,77.07756642
200,0.33,3.5,1.77,2.74,1.76,50,70,0.5,90,108.6669982
200,0.66,3.0,0.29,2.67,5.77,90,90,0.5,90,186.2202029
250,0.25,2.5,1.77,2.74,1.76,50,10,0.5,0,79.39298848
150,0.66,3.5,1.77,1.72,1.76,10,30,0.0,180,102.4429575
150,1.0,2.5,0.34,2.67,1.76,10,10,0.0,0,75.00292612
200,0.5,2.5,2.65,1.72,2.66,10,10,0.0,90,88.41512091
150,0.5,2.5,1.57,1.72,2.66,10,10,1.0,0,75.64036751
200,0.33,3.5,1.57,2.67,2.66,10,30,0.0,0,92.61061027
150,0.66,2.5,1.57,1.72,2.66,30,30,0.5,90,98.40538393
150,0.5,3.0,0.86,0.29,2.66,30,10,0.5,0,78.13336785
200,0.25,3.5,1.77,1.72,4.23,90,90,0.5,180,121.8489417
200,0.66,2.5,0.29,1.72,2.66,50,70,0.0,0,129.3655363
200,0.5,3.0,1.24,0.49,4.23,50,50,1.0,180,98.8862
150,1.0,2.5,1.57,2.67,1.76,30,50,0.5,0,89.74616818
250,0.5,3.5,1.57,2.67,4.23,70,90,0.0,0,156.0267865
200,0.25,3.0,1.57,1.72,1.76,10,10,1.0,180,75.50882344
150,0.66,2.5,1.57,2.67,2.66,70,50,0.0,90,138.9266084
250,0.33,2.5,1.77,0.43,2.66,10,10,4.0,0,74.11317653
150,0.33,3.0,1.57,1.72,5.77,30,10,0.0,0,88.89313638
250,0.5,3.0,1.57,1.72,2.66,50,90,0.0,180,130.4700862
200,0.33,3.0,2.65,2.74,1.76,30,10,2.0,0,82.47473554
200,0.66,2.5,1.57,0.29,1.76,10,30,2.0,90,84.97802766
200,1.0,3.5,1.57,2.67,2.66,90,70,0.0,270,192.9077228
200,0.25,3.5,1.57,2.67,4.23,50,50,0.0,90,120.3966327
200,0.25,2.5,0.34,1.72,1.76,30,10,4.0,0,70.1449736
150,1.0,3.5,0.29,1.72,2.66,10,10,4.0,0,76.21734887
250,0.25,2.7,2.5,2.67,5.77,50,30,0.5,0,94.42282017
200,0.5,3.0,0.34,0.29,2.66,10,10,0.0,180,74.29371591
200,0.25,4.0,1.77,1.72,4.23,30,70,0.0,90,128.6426951
200,0.5,3.0,0.29,2.67,1.76,10,10,0.5,0,72.81214345
200,0.66,2.5,2.65,2.67,1.76,30,10,1.0,90,94.33800053
200,1.0,2.5,0.34,2.67,1.76,30,10,3.0,90,76.22038545
150,0.25,3.0,2.65,2.74,2.66,50,50,0.0,180,98.41866012
200,0.5,2.5,2.65,0.29,1.76,50,10,1.0,0,80.68344177
200,0.33,2.5,2.5,2.67,2.66,10,10,1.0,0,78.13610201
250,0.66,3.5,1.57,0.2,4.23,70,50,0.0,90,195.8842552
200,1.0,3.5,1.57,1.72,1.76,30,50,0.0,0,115.385822
200,0.25,3.0,2.5,1.72,1.76,10,50,1.0,0,82.92027002
150,0.25,3.0,1.77,2.67,1.76,30,10,0.0,0,80.92560594
250,0.33,4.0,1.57,2.67,5.77,50,90,0.0,180,159.2699369
200,0.66,2.5,1.57,2.67,4.23,10,30,0.0,90,109.8352768
200,0.5,2.5,2.65,2.67,1.76,10,10,2.0,180,79.57561213
200,1.0,3.5,1.57,1.72,1.76,50,90,0.0,180,136.1236096
200,0.33,3.5,1.57,1.72,4.23,70,50,0.0,270,135.5993323
150,0.33,2.5,2.65,0.29,2.66,30,10,4.0,90,76.62099319
200,1.0,3.5,1.77,1.72,5.77,70,50,0.0,180,165.6312826
200,0.25,4.0,2.65,2.74,5.77,40,90,0.0,270,155.4645686
150,0.33,2.5,1.57,1.72,1.76,10,50,1.0,90,79.35004338
200,0.5,4.0,0.74,2.74,2.66,70,70,0.0,90,165.1670701
200,0.5,4.0,1.57,2.74,5.77,90,90,0.0,270,212.3369
250,1.0,3.0,0.74,2.67,4.23,10,50,0.0,180,115.7900202
200,0.66,2.5,1.57,2.67,2.66,30,10,2.0,0,87.59580087
150,0.25,3.0,1.57,2.67,2.66,30,30,0.0,180,87.90250984
150,0.66,3.0,2.65,2.74,4.23,30,50,0.5,0,114.2208639
150,0.33,2.5,1.57,1.72,4.23,30,50,0.5,0,85.457415
150,1.0,2.5,0.29,0.29,1.76,30,10,4.0,180,69.91037053
200,0.5,2.5,2.5,2.74,2.66,10,30,0.5,0,85.32928864
250,0.33,3.5,2.65,2.67,1.76,10,10,2.0,270,88.67716327
200,0.5,3.0,0.29,0.29,1.76,50,10,1.0,0,76.44243488
250,0.33,2.5,1.77,2.67,1.76,30,50,0.0,0,89.98515427
200,0.5,3.5,2.65,2.67,2.66,30,70,0.0,90,137.3147905
250,0.33,4.0,1.57,0.29,5.77,90,90,0.0,0,174.9549626
250,0.25,3.0,0.34,1.72,2.66,10,10,4.0,0,71.46824664
250,0.25,3.5,1.57,1.72,4.23,70,70,0.0,270,142.4890899
250,1.0,4.0,2.5,2.67,2.66,90,90,0.0,90,240.462412
200,0.25,3.5,1.57,2.67,2.66,50,50,0.0,90,117.2293868
200,0.25,3.5,1.57,1.72,5.77,30,50,0.0,90,118.6683542
150,0.25,2.5,1.57,2.67,1.76,10,30,0.0,180,77.11867165
250,0.66,4.0,1.57,0.2,5.77,50,70,0.0,270,239.6267355
250,1.0,4.0,2.65,2.74,4.23,50,90,0.0,90,220.982864
200,1.0,2.5,0.29,0.29,2.66,10,10,2.0,0,69.88385572
150,0.66,2.5,0.86,0.2,1.76,50,50,1.0,90,93.27102853
200,0.33,4.0,2.65,0.2,4.23,90,70,0.0,270,163.7951047
250,0.5,2.5,0.29,1.72,4.23,30,10,3.0,90,76.36214083
150,0.33,3.5,1.57,2.67,2.66,10,30,0.0,0,89.53987443
150,1.0,2.5,1.57,1.72,4.23,30,50,1.0,0,94.12515967
200,1.0,3.0,1.57,1.72,2.66,70,30,0.0,90,140.9237695
150,0.33,2.5,1.57,2.67,2.66,10,30,0.0,0,81.42601819
200,0.33,2.5,1.57,1.72,1.76,50,10,3.0,180,76.73707436
200,0.25,3.5,1.77,1.72,5.77,50,50,0.0,180,117.6633582
250,0.66,3.0,2.65,2.67,2.66,10,30,2.0,0,103.3727154
200,0.66,3.0,1.57,2.74,1.76,30,30,0.5,90,106.41293
250,0.66,2.5,1.57,2.67,1.76,10,10,0.5,90,89.43416212
250,0.5,2.5,1.57,1.72,5.77,50,70,0.0,270,138.7851914
150,0.5,2.5,1.77,1.72,2.66,10,30,0.0,0,84.71398182
250,0.33,3.0,0.29,2.74,1.76,10,30,1.0,90,78.17356826
250,0.66,2.5,0.34,2.74,1.76,30,10,0.5,0,81.13191094
150,0.33,2.5,1.57,2.74,1.76,10,30,0.5,90,78.31086555
200,1.0,2.5,0.34,2.74,1.76,10,10,0.5,270,75.29697755
150,0.25,3.0,1.77,1.72,2.66,70,30,0.5,0,90.01149121
200,0.5,2.5,2.65,2.74,1.76,10,50,3.0,0,82.36693358
150,0.25,2.5,1.57,1.72,1.76,10,30,0.0,270,79.52760626
150,1.0,2.5,1.77,2.67,1.76,30,10,0.5,0,82.8963658
150,0.33,2.5,2.5,1.72,4.23,30,10,0.0,90,87.84198846
200,0.5,3.0,2.65,2.74,1.76,10,30,2.0,0,85.8197447
200,0.33,2.5,1.57,1.72,4.23,10,10,4.0,90,75.93842905
150,0.25,2.5,1.57,2.74,1.76,30,10,0.0,0,77.22026601
200,0.33,2.5,1.57,2.74,2.66,30,10,2.0,90,79.19339308
200,0.66,2.5,1.57,1.72,4.23,50,10,0.5,0,96.18655824
250,0.33,3.0,2.65,1.72,1.76,10,10,2.0,0,81.39088237
200,0.66,3.0,1.77,2.67,2.66,30,70,0.0,180,138.8938796
200,1.0,3.5,1.77,2.67,4.23,10,70,0.0,90,149.0054756
150,0.66,2.5,2.5,0.2,2.66,30,50,0.5,0,98.77070561
150,0.5,2.5,0.29,0.2,1.76,10,30,2.0,90,69.37406077
250,1.0,3.0,0.29,1.72,2.66,10,10,3.0,0,76.51430543
150,0.66,2.5,1.57,2.67,2.66,10,30,0.0,0,95.71060121
150,0.66,2.5,1.57,2.67,2.66,50,30,2.0,0,92.34558674
150,1.0,2.5,2.5,0.2,1.76,10,30,2.0,0,80.43266572
150,0.33,4.0,2.65,0.29,5.77,90,90,0.0,270,177.1632
250,0.66,3.5,2.65,0.43,1.76,10,50,0.5,0,115.9905818
250,0.5,4.0,2.65,1.72,2.66,90,70,0.0,0,163.0737007
150,0.25,3.5,1.57,2.67,1.76,10,10,2.0,0,77.28199834
200,0.66,2.5,1.57,1.72,2.66,30,10,0.0,0,98.95455875
250,1.0,3.0,2.5,1.72,1.76,10,30,2.0,0,94.06897249
200,0.25,3.5,1.57,1.72,1.76,50,50,0.0,0,97.8364542
200,0.66,2.5,1.77,0.43,1.76,30,10,1.0,0,84.39663724
200,0.5,3.5,0.74,2.74,2.66,50,50,0.0,90,131.8870218
250,0.25,4.0,2.65,2.74,5.77,90,80,0.0,270,184.9425897
150,0.5,2.5,0.29,0.29,1.76,10,10,1.0,0,66.02415884
150,1.0,3.0,0.29,0.29,1.76,10,10,3.0,0,69.10072519
250,1.0,2.5,2.5,0.2,1.76,10,30,2.0,90,88.04591984
200,0.25,4.0,1.77,2.67,4.23,70,70,0.0,270,147.667205
200,0.25,2.5,1.57,1.72,1.76,10,50,0.5,0,78.12737048
150,1.0,2.5,1.57,2.67,4.23,10,10,0.0,0,85.82688062
150,0.5,2.5,2.65,1.72,4.23,10,30,0.0,90,92.68401058
150,0.25,3.0,0.29,2.74,2.66,50,50,0.0,0,94.61311037
250,1.0,3.0,0.86,0.2,1.76,10,10,0.5,0,78.44028409
200,0.66,4.0,2.65,1.72,4.23,90,50,0.0,270,220.7656458
150,1.0,2.5,2.65,2.74,1.76,30,30,0.0,0,95.36377032
250,0.66,4.0,1.57,1.72,2.66,90,70,0.0,0,209.9101449
200,0.33,2.5,2.5,2.74,1.76,10,10,0.5,0,77.57352106
250,0.66,3.5,0.97,0.49,4.23,10,30,0.0,180,117.1738812
150,0.66,2.5,1.57,1.72,2.66,50,10,0.5,0,90.93299698
150,0.66,2.5,2.65,2.67,1.76,10,30,0.0,0,95.07742108
250,0.66,2.5,2.65,0.43,1.76,10,10,2.0,90,90.33838877
200,1.0,3.5,1.57,1.72,2.66,50,90,0.0,270,181.4188759
200,0.33,4.0,1.77,2.67,5.77,90,70,0.0,180,159.5748256
250,1.0,3.0,1.24,0.49,4.23,50,50,1.3,90,121.4604
200,1.0,3.0,1.57,1.72,2.66,90,90,0.0,0,160.1190357
150,0.5,2.5,1.57,1.72,1.76,70,30,0.0,90,98.08013129
200,0.66,4.0,0.29,2.67,5.77,50,90,0.5,180,184.7328451
250,0.33,3.0,1.77,2.74,1.76,50,50,0.0,180,100.0375628
200,0.5,2.5,2.5,2.67,2.66,10,10,2.0,180,80.18543503
250,0.33,2.5,2.5,0.2,1.76,10,10,1.0,0,74.9252516
150,0.5,2.5,1.77,1.72,2.66,10,10,0.0,180,79.57632049
250,0.33,3.5,1.57,0.43,5.77,50,70,0.0,90,151.0326154
250,0.25,2.5,1.77,0.2,1.76,30,30,2.0,90,76.34125013
150,0.5,2.5,0.34,2.74,1.76,10,30,0.0,0,76.72467787
250,0.25,4.0,2.5,0.2,2.66,50,70,0.5,90,126.3833296
250,0.5,2.5,0.29,0.29,2.66,10,10,2.0,0,68.25846654
250,0.25,3.5,1.77,0.2,1.76,10,70,0.0,0,94.51950087
200,0.25,2.5,1.77,1.72,1.76,30,30,0.0,180,81.48986539
250,0.5,2.5,1.77,2.74,1.76,10,10,1.0,180,78.63439449
150,0.5,2.5,2.65,2.67,5.77,10,10,0.5,0,81.06531872
150,1.0,3.0,2.65,1.72,1.76,10,10,2.0,180,86.02791459
250,0.25,2.5,0.29,0.2,2.66,30,30,1.0,0,74.49667852
200,0.33,2.5,0.29,0.2,1.76,10,10,2.6,0,65.03543642
200,0.66,3.5,0.29,2.74,2.66,50,70,0.0,90,180.0449854
250,0.5,2.5,0.29,0.29,1.76,30,30,3.0,180,73.10915769
200,0.33,3.0,1.57,1.72,4.23,10,10,2.0,90,79.73746112
200,0.33,2.5,0.34,2.67,1.76,10,30,1.0,0,72.90832478
250,0.25,3.0,2.65,0.2,2.66,10,10,1.0,90,80.54562237
200,0.66,2.5,1.57,1.72,2.66,10,50,0.5,0,99.05776538
250,0.33,2.5,1.57,0.2,1.76,30,10,0.5,90,77.08203766
200,0.66,2.5,0.29,2.67,2.66,10,30,2.0,0,81.57231753
200,0.5,3.0,1.24,0.49,4.23,90,50,1.0,90,115.3208
150,0.5,2.5,2.65,2.67,2.66,10,30,0.0,0,87.5386347
150,1.0,2.5,1.57,2.74,2.66,30,90,0.0,0,117.4435993
200,0.5,2.5,2.65,2.74,2.66,30,10,2.0,90,84.95876273
200,0.5,2.5,0.29,0.43,4.23,10,10,3.0,180,68.70736617
200,0.66,2.5,1.57,0.29,1.76,30,10,2.0,180,81.78293359
200,0.66,2.5,1.77,1.72,2.66,10,10,2.0,90,86.62544304
150,0.66,3.0,2.5,2.74,1.76,30,10,0.0,90,107.7851249
150,0.5,2.5,0.74,2.74,2.66,10,30,0.5,90,80.63243734
200,0.5,2.5,0.29,0.29,4.23,10,30,2.0,0,73.64606272
250,0.66,4.0,1.57,1.72,5.77,50,90,0.0,270,260.9892596
200,0.66,2.5,0.34,1.72,1.76,30,30,0.5,0,85.07512331
200,0.25,4.0,0.29,2.67,5.77,70,90,0.0,90,167.702614
250,0.33,2.5,2.65,0.29,2.66,10,10,3.0,180,76.16512452
